meta,low,base,high
hour,typical_year,typical_year,typical_year
4887,10.17675,13.569,16.96125
4888,120.60225,160.803,201.00375
4889,16.8405,22.454,28.0675
4890,216.033,288.044,360.055
4891,22.78875,30.385,37.98125
4892,181.08825,241.451,301.81375
4893,107.76075,143.681,179.60125
4894,56.50875,75.345,94.18125
4895,2.70825,3.611,4.51375
4896,13.09425,17.459,21.82375
4897,15.67425,20.899,26.12375
4898,22.932,30.576,38.22
4899,44.676,59.568,74.46
4900,52.42125,69.895,87.36875
4901,64.48575,85.981,107.47625
4902,99.83625,133.115,166.39375
4903,179.97825,239.971,299.96375
4904,184.71675,246.289,307.86125
4905,172.31775,229.757,287.19625
4906,117.65475,156.873,196.09125
4907,90.68625,120.915,151.14375
4908,72.9135,97.218,121.5225
4909,70.302,93.736,117.17
4910,69.681,92.908,116.135
4911,94.37475,125.833,157.29125
4912,119.4405,159.254,199.0675
4913,139.16925,185.559,231.94875
4914,195.762,261.016,326.27
4915,220.527,294.036,367.545
4916,187.46475,249.953,312.44125
4917,125.23575,166.981,208.72625
4918,69.9255,93.234,116.5425
4919,31.93125,42.575,53.21875
4920,26.21175,34.949,43.68625
4921,30.52425,40.699,50.87375
4922,35.022,46.696,58.37
4923,42.67125,56.895,71.11875
4924,42.47175,56.629,70.78625
4925,54.20325,72.271,90.33875
4926,80.27625,107.035,133.79375
4927,151.98075,202.641,253.30125
4928,185.77125,247.695,309.61875
4929,155.628,207.504,259.38
4930,105.084,140.112,175.14
4931,93.993,125.324,156.655
4932,67.82325,90.431,113.03875
4933,74.17725,98.903,123.62875
4934,85.65075,114.201,142.75125
4935,91.257,121.676,152.095
4936,107.46375,143.285,179.10625
4937,148.00275,197.337,246.67125
4938,174.4695,232.626,290.7825
4939,212.51775,283.357,354.19625
4940,174.20775,232.277,290.34625
4941,116.89425,155.859,194.82375
4942,6.18225,8.243,10.30375
4943,26.71575,35.621,44.52625
4944,15.06525,20.087,25.10875
4945,30.69075,40.921,51.15125
4946,29.16675,38.889,48.61125
4947,3.168,4.224,5.28
4948,41.5635,55.418,69.2725
4949,52.38675,69.849,87.31125
4950,83.87925,111.839,139.79875
4951,156.8565,209.142,261.4275
4952,187.761,250.348,312.935
4953,155.79225,207.723,259.65375
4954,90.7605,121.014,151.2675
4955,92.49375,123.325,154.15625
4956,72.132,96.176,120.22
4957,81.72225,108.963,136.20375
4958,84.627,112.836,141.045
4959,92.7465,123.662,154.5775
4960,114.89325,153.191,191.48875
4961,147.993,197.324,246.655
4962,187.947,250.596,313.245
4963,203.0505,270.734,338.4175
4964,16.635,22.18,27.725
4965,117.80175,157.069,196.33625
4966,59.79975,79.733,99.66625
4967,27.71025,36.947,46.18375
4968,1.656,2.208,2.76
4969,23.0565,30.742,38.4275
4970,32.65275,43.537,54.42125
4971,37.6305,50.174,62.7175
4972,4.36275,5.817,7.27125
4973,53.664,71.552,89.44
4974,90.37725,120.503,150.62875
4975,155.60925,207.479,259.34875
4976,187.338,249.784,312.23
4977,151.911,202.548,253.185
4978,111.03975,148.053,185.06625
4979,87.0705,116.094,145.1175
4980,73.803,98.404,123.005
4981,82.49925,109.999,137.49875
4982,73.0545,97.406,121.7575
4983,107.00625,142.675,178.34375
4984,128.9715,171.962,214.9525
4985,159.6195,212.826,266.0325
4986,190.19175,253.589,316.98625
4987,210.59925,280.799,350.99875
4988,188.24625,250.995,313.74375
4989,13.14375,17.525,21.90625
4990,64.362,85.816,107.27
4991,18.621,24.828,31.035
4992,15.16575,20.221,25.27625
4993,23.03025,30.707,38.38375
4994,35.49675,47.329,59.16125
4995,37.62525,50.167,62.70875
4996,46.49175,61.989,77.48625
4997,55.92675,74.569,93.21125
4998,80.7255,107.634,134.5425
4999,11.8965,15.862,19.8275
5000,156.59625,208.795,260.99375
5001,136.07475,181.433,226.79125
5002,120.27225,160.363,200.45375
5003,114.9135,153.218,191.5225
5004,95.1705,126.894,158.6175
5005,94.44825,125.931,157.41375
5006,91.82325,122.431,153.03875
5007,111.36675,148.489,185.61125
5008,166.4205,221.894,277.3675
5009,161.25225,215.003,268.75375
5010,163.68975,218.253,272.81625
5011,15.396,20.528,25.66
5012,123.0105,164.014,205.0175
5013,93.91575,125.221,156.52625
5014,55.287,73.716,92.145
5015,36.63075,48.841,61.05125
5016,27.0015,36.002,45.0025
5017,30.42075,40.561,50.70125
5018,33.63675,44.849,56.06125
5019,42.6885,56.918,71.1475
5020,43.6485,58.198,72.7475
5021,57.70875,76.945,96.18125
5022,82.3005,109.734,137.1675
5023,113.12325,150.831,188.53875
5024,14.6175,19.49,24.3625
5025,137.04375,182.725,228.40625
5026,129.74925,172.999,216.24875
5027,103.95525,138.607,173.25875
5028,100.194,133.592,166.99
5029,102.71175,136.949,171.18625
5030,107.45325,143.271,179.08875
5031,119.7345,159.646,199.5575
5032,135.3705,180.494,225.6175
5033,148.68075,198.241,247.80125
5034,177.1815,236.242,295.3025
5035,173.292,231.056,288.82
5036,137.70225,183.603,229.50375
5037,98.358,131.144,163.93
5038,58.827,78.436,98.045
5039,31.49325,41.991,52.48875
5040,23.97375,31.965,39.95625
5041,26.0295,34.706,43.3825
5042,29.58975,39.453,49.31625
5043,31.71375,42.285,52.85625
5044,41.58825,55.451,69.31375
5045,54.99225,73.323,91.65375
5046,9.00075,12.001,15.00125
5047,144.909,193.212,241.515
5048,173.244,230.992,288.74
5049,168.00825,224.011,280.01375
5050,124.4595,165.946,207.4325
5051,77.11575,102.821,128.52625
5052,78.0615,104.082,130.1025
5053,76.3665,101.822,127.2775
5054,92.0085,122.678,153.3475
5055,89.811,119.748,149.685
5056,114.2085,152.278,190.3475
5057,136.7715,182.362,227.9525
5058,174.86475,233.153,291.44125
5059,196.9935,262.658,328.3225
5060,181.7835,242.378,302.9725
5061,121.50975,162.013,202.51625
5062,62.55675,83.409,104.26125
5063,37.97175,50.629,63.28625
5064,28.17525,37.567,46.95875
5065,29.874,39.832,49.79
5066,30.5865,40.782,50.9775
5067,36.71625,48.955,61.19375
5068,38.2035,50.938,63.6725
5069,57.069,76.092,95.115
5070,91.83075,122.441,153.05125
5071,176.103,234.804,293.505
5072,202.31775,269.757,337.19625
5073,150.621,200.828,251.035
5074,83.193,110.924,138.655
5075,102.05925,136.079,170.09875
5076,75.531,100.708,125.885
5077,75.06075,100.081,125.10125
5078,93.07275,124.097,155.12125
5079,105.50025,140.667,175.83375
5080,10.42125,13.895,17.36875
5081,154.19175,205.589,256.98625
5082,204.60225,272.803,341.00375
5083,226.347,301.796,377.245
5084,191.98875,255.985,319.98125
5085,134.51325,179.351,224.18875
5086,66.573,88.764,110.955
5087,33.7815,45.042,56.3025
5088,27.6765,36.902,46.1275
5089,32.67975,43.573,54.46625
5090,37.20525,49.607,62.00875
5091,41.01525,54.687,68.35875
5092,44.361,59.148,73.935
5093,65.328,87.104,108.88
5094,96.56325,128.751,160.93875
5095,145.3485,193.798,242.2475
5096,193.65225,258.203,322.75375
5097,157.99125,210.655,263.31875
5098,105.20925,140.279,175.34875
5099,68.454,91.272,114.09
5100,72.49275,96.657,120.82125
5101,78.912,105.216,131.52
5102,100.68525,134.247,167.80875
5103,88.65975,118.213,147.76625
5104,11.04975,14.733,18.41625
5105,146.001,194.668,243.335
5106,191.202,254.936,318.67
5107,205.872,274.496,343.12
5108,186.96075,249.281,311.60125
5109,115.092,153.456,191.82
5110,55.707,74.276,92.845
5111,27.813,37.084,46.355
5112,22.9815,30.642,38.3025
5113,2.92875,3.905,4.88125
5114,36.0285,48.038,60.0475
5115,36.9945,49.326,61.6575
5116,52.71675,70.289,87.86125
5117,53.553,71.404,89.255
5118,93.0345,124.046,155.0575
5119,147.0015,196.002,245.0025
5120,179.50575,239.341,299.17625
5121,167.4105,223.214,279.0175
5122,108.23325,144.311,180.38875
5123,76.74825,102.331,127.91375
5124,76.41525,101.887,127.35875
5125,67.2015,89.602,112.0025
5126,86.43225,115.243,144.05375
5127,122.33325,163.111,203.88875
5128,12.03375,16.045,20.05625
5129,139.74675,186.329,232.91125
5130,197.934,263.912,329.89
5131,212.52225,283.363,354.20375
5132,170.91375,227.885,284.85625
5133,120.99375,161.325,201.65625
5134,67.59525,90.127,112.65875
5135,30.95775,41.277,51.59625
5136,26.24925,34.999,43.74875
5137,31.22775,41.637,52.04625
5138,38.208,50.944,63.68
5139,3.98925,5.319,6.64875
5140,39.99075,53.321,66.65125
5141,55.33275,73.777,92.22125
5142,92.33325,123.111,153.88875
5143,159.7545,213.006,266.2575
5144,222.9915,297.322,371.6525
5145,193.28325,257.711,322.13875
5146,121.63275,162.177,202.72125
5147,92.661,123.548,154.435
5148,72.71325,96.951,121.18875
5149,66.498,88.664,110.83
5150,96.03525,128.047,160.05875
5151,109.74975,146.333,182.91625
5152,110.87625,147.835,184.79375
5153,141.08025,188.107,235.13375
5154,212.967,283.956,354.945
5155,22.50825,30.011,37.51375
5156,183.70425,244.939,306.17375
5157,101.2215,134.962,168.7025
5158,44.097,58.796,73.495
5159,24.97275,33.297,41.62125
5160,26.0565,34.742,43.4275
5161,33.20175,44.269,55.33625
5162,38.9745,51.966,64.9575
5163,34.191,45.588,56.985
5164,4.2255,5.634,7.0425
5165,70.84425,94.459,118.07375
5166,105.5145,140.686,175.8575
5167,139.94775,186.597,233.24625
5168,168.3945,224.526,280.6575
5169,127.51575,170.021,212.52625
5170,114.98325,153.311,191.63875
5171,103.0245,137.366,171.7075
5172,103.11675,137.489,171.86125
5173,94.596,126.128,157.66
5174,10.84875,14.465,18.08125
5175,114.06675,152.089,190.11125
5176,142.10475,189.473,236.84125
5177,169.88025,226.507,283.13375
5178,179.01675,238.689,298.36125
5179,155.36475,207.153,258.94125
5180,134.81175,179.749,224.68625
5181,90.8055,121.074,151.3425
5182,51.06075,68.081,85.10125
5183,34.48875,45.985,57.48125
5184,15.174,20.232,25.29
5185,3.2565,4.342,5.4275
5186,38.60175,51.469,64.33625
5187,32.25825,43.011,53.76375
5188,3.4215,4.562,5.7025
5189,50.68725,67.583,84.47875
5190,96.996,129.328,161.66
5191,128.79225,171.723,214.65375
5192,175.55475,234.073,292.59125
5193,141.50175,188.669,235.83625
5194,132.70275,176.937,221.17125
5195,10.2045,13.606,17.0075
5196,102.93975,137.253,171.56625
5197,98.5065,131.342,164.1775
5198,116.72625,155.635,194.54375
5199,117.48225,156.643,195.80375
5200,146.367,195.156,243.945
5201,150.44475,200.593,250.74125
5202,160.0785,213.438,266.7975
5203,165.5955,220.794,275.9925
5204,147.093,196.124,245.155
5205,89.0535,118.738,148.4225
5206,38.64075,51.521,64.40125
5207,17.187,22.916,28.645
5208,11.4405,15.254,19.0675
5209,1.84875,2.465,3.08125
5210,28.4895,37.986,47.4825
5211,37.55775,50.077,62.59625
5212,52.7085,70.278,87.8475
5213,62.448,83.264,104.08
5214,91.57725,122.103,152.62875
5215,153.67125,204.895,256.11875
5216,220.44525,293.927,367.40875
5217,170.38275,227.177,283.97125
5218,112.6185,150.158,187.6975
5219,91.59225,122.123,152.65375
5220,101.21925,134.959,168.69875
5221,85.46625,113.955,142.44375
5222,90.75075,121.001,151.25125
5223,97.2405,129.654,162.0675
5224,122.268,163.024,203.78
5225,14.93775,19.917,24.89625
5226,187.99125,250.655,313.31875
5227,208.3185,277.758,347.1975
5228,176.84625,235.795,294.74375
5229,114.4545,152.606,190.7575
5230,56.049,74.732,93.415
5231,31.87425,42.499,53.12375
5232,12.73725,16.983,21.22875
5233,17.1885,22.918,28.6475
5234,25.854,34.472,43.09
5235,42.94425,57.259,71.57375
5236,4.545,6.06,7.575
5237,50.10075,66.801,83.50125
5238,89.64225,119.523,149.40375
5239,16.44975,21.933,27.41625
5240,194.72775,259.637,324.54625
5241,168.084,224.112,280.14
5242,108.58275,144.777,180.97125
5243,7.71075,10.281,12.85125
5244,69.64425,92.859,116.07375
5245,88.38525,117.847,147.30875
5246,90.39825,120.531,150.66375
5247,103.97775,138.637,173.29625
5248,116.69025,155.587,194.48375
5249,153.98475,205.313,256.64125
5250,200.85675,267.809,334.76125
5251,228.05775,304.077,380.09625
5252,187.728,250.304,312.88
5253,120.8985,161.198,201.4975
5254,69.228,92.304,115.38
5255,34.0515,45.402,56.7525
5256,14.97975,19.973,24.96625
5257,23.109,30.812,38.515
5258,2.967,3.956,4.945
5259,33.58575,44.781,55.97625
5260,42.0705,56.094,70.1175
5261,50.358,67.144,83.93
5262,90.56475,120.753,150.94125
5263,163.53825,218.051,272.56375
5264,19.96875,26.625,33.28125
5265,205.587,274.116,342.645
5266,111.099,148.132,185.165
5267,74.30025,99.067,123.83375
5268,74.27925,99.039,123.79875
5269,86.418,115.224,144.03
5270,94.15425,125.539,156.92375
5271,106.89975,142.533,178.16625
5272,123.1455,164.194,205.2425
5273,135.7245,180.966,226.2075
5274,196.91925,262.559,328.19875
5275,207.45375,276.605,345.75625
5276,165.5685,220.758,275.9475
5277,111.61725,148.823,186.02875
5278,62.59725,83.463,104.32875
5279,23.601,31.468,39.335
5280,17.35575,23.141,28.92625
5281,21.25275,28.337,35.42125
5282,1.6995,2.266,2.8325
5283,34.7565,46.342,57.9275
5284,37.7355,50.314,62.8925
5285,53.81625,71.755,89.69375
5286,90.16425,120.219,150.27375
5287,165.25875,220.345,275.43125
5288,21.59625,28.795,35.99375
5289,178.6785,238.238,297.7975
5290,113.32275,151.097,188.87125
5291,82.50975,110.013,137.51625
5292,78.852,105.136,131.42
5293,89.66325,119.551,149.43875
5294,81.714,108.952,136.19
5295,79.10925,105.479,131.84875
5296,110.2515,147.002,183.7525
5297,137.22975,182.973,228.71625
5298,201.576,268.768,335.96
5299,189.231,252.308,315.385
5300,172.947,230.596,288.245
5301,114.62625,152.835,191.04375
5302,67.149,89.532,111.915
5303,30.3285,40.438,50.5475
5304,29.54025,39.387,49.23375
5305,36.23925,48.319,60.39875
5306,38.08725,50.783,63.47875
5307,38.47425,51.299,64.12375
5308,38.01375,50.685,63.35625
5309,61.311,81.748,102.185
5310,99.96825,133.291,166.61375
5311,179.10225,238.803,298.50375
5312,224.7195,299.626,374.5325
5313,149.679,199.572,249.465
5314,103.3455,137.794,172.2425
5315,77.21025,102.947,128.68375
5316,62.7735,83.698,104.6225
5317,83.9235,111.898,139.8725
5318,79.09875,105.465,131.83125
5319,90.474,120.632,150.79
5320,122.68125,163.575,204.46875
5321,137.217,182.956,228.695
5322,189.98025,253.307,316.63375
5323,21.2355,28.314,35.3925
5324,173.2005,230.934,288.6675
5325,111.114,148.152,185.19
5326,35.3985,47.198,58.9975
5327,21.39675,28.529,35.66125
5328,29.48925,39.319,49.14875
5329,38.6355,51.514,64.3925
5330,38.33325,51.111,63.88875
5331,38.70075,51.601,64.50125
5332,46.64625,62.195,77.74375
5333,64.2765,85.702,107.1275
5334,105.1635,140.218,175.2725
5335,138.58875,184.785,230.98125
5336,16.75725,22.343,27.92875
5337,147.8085,197.078,246.3475
5338,103.65525,138.207,172.75875
5339,114.79125,153.055,191.31875
5340,90.49425,120.659,150.82375
5341,92.63325,123.511,154.38875
5342,99.02475,132.033,165.04125
5343,121.7715,162.362,202.9525
5344,136.27575,181.701,227.12625
5345,145.281,193.708,242.135
5346,192.67425,256.899,321.12375
5347,193.22775,257.637,322.04625
5348,12.5595,16.746,20.9325
5349,81.04275,108.057,135.07125
5350,42.0195,56.026,70.0325
5351,20.046,26.728,33.41
5352,26.26125,35.015,43.76875
5353,32.75625,43.675,54.59375
5354,31.50975,42.013,52.51625
5355,33.32925,44.439,55.54875
5356,41.86575,55.821,69.77625
5357,5.2065,6.942,8.6775
5358,9.06975,12.093,15.11625
5359,132.29625,176.395,220.49375
5360,157.51125,210.015,262.51875
5361,146.52375,195.365,244.20625
5362,114.1065,152.142,190.1775
5363,101.74425,135.659,169.57375
5364,9.9255,13.234,16.5425
5365,110.3895,147.186,183.9825
5366,95.95875,127.945,159.93125
5367,96.31875,128.425,160.53125
5368,122.99475,163.993,204.99125
5369,165.1995,220.266,275.3325
5370,202.22175,269.629,337.03625
5371,164.9715,219.962,274.9525
5372,135.939,181.252,226.565
5373,84.62025,112.827,141.03375
5374,50.25075,67.001,83.75125
5375,35.60925,47.479,59.34875
5376,29.56875,39.425,49.28125
5377,38.274,51.032,63.79
5378,38.568,51.424,64.28
5379,3.74025,4.987,6.23375
5380,40.3995,53.866,67.3325
5381,55.03275,73.377,91.72125
5382,84.59025,112.787,140.98375
5383,170.26275,227.017,283.77125
5384,201.53925,268.719,335.89875
5385,207.82275,277.097,346.37125
5386,99.2115,132.282,165.3525
5387,7.18875,9.585,11.98125
5388,61.1955,81.594,101.9925
5389,76.353,101.804,127.255
5390,72.91275,97.217,121.52125
5391,86.3955,115.194,143.9925
5392,114.24375,152.325,190.40625
5393,148.47825,197.971,247.46375
5394,214.75725,286.343,357.92875
5395,218.91225,291.883,364.85375
5396,172.536,230.048,287.56
5397,10.5285,14.038,17.5475
5398,35.409,47.212,59.015
5399,22.16775,29.557,36.94625
5400,1.236,1.648,2.06
5401,29.70375,39.605,49.50625
5402,33.5835,44.778,55.9725
5403,38.631,51.508,64.385
5404,40.95525,54.607,68.25875
5405,66.12075,88.161,110.20125
5406,102.92325,137.231,171.53875
5407,191.2695,255.026,318.7825
5408,207.831,277.108,346.385
5409,143.62275,191.497,239.37125
5410,92.6835,123.578,154.4725
5411,105.021,140.028,175.035
5412,78.7155,104.954,131.1925
5413,75.9045,101.206,126.5075
5414,78.9915,105.322,131.6525
5415,99.55575,132.741,165.92625
5416,116.268,155.024,193.78
5417,141.8835,189.178,236.4725
5418,193.776,258.368,322.96
5419,218.43675,291.249,364.06125
5420,180.609,240.812,301.015
5421,12.2865,16.382,20.4775
5422,53.62575,71.501,89.37625
5423,29.58525,39.447,49.30875
5424,14.64525,19.527,24.40875
5425,19.0245,25.366,31.7075
5426,34.902,46.536,58.17
5427,32.2995,43.066,53.8325
5428,43.90275,58.537,73.17125
5429,63.531,84.708,105.885
5430,106.3905,141.854,177.3175
5431,154.47075,205.961,257.45125
5432,187.443,249.924,312.405
5433,159.97425,213.299,266.62375
5434,103.2345,137.646,172.0575
5435,85.20825,113.611,142.01375
5436,90.588,120.784,150.98
5437,80.95725,107.943,134.92875
5438,77.154,102.872,128.59
5439,89.8935,119.858,149.8225
5440,99.73575,132.981,166.22625
5441,132.64125,176.855,221.06875
5442,179.11125,238.815,298.51875
5443,194.403,259.204,324.005
5444,16.95975,22.613,28.26625
5445,113.3505,151.134,188.9175
5446,69.58575,92.781,115.97625
5447,38.14125,50.855,63.56875
5448,26.95875,35.945,44.93125
5449,33.69225,44.923,56.15375
5450,34.12875,45.505,56.88125
5451,33.56925,44.759,55.94875
5452,37.659,50.212,62.765
5453,52.2285,69.638,87.0475
5454,92.66925,123.559,154.44875
5455,168.876,225.168,281.46
5456,186.10425,248.139,310.17375
5457,18.65325,24.871,31.08875
5458,115.80225,154.403,193.00375
5459,86.0865,114.782,143.4775
5460,66.7365,88.982,111.2275
5461,71.208,94.944,118.68
5462,84.42975,112.573,140.71625
5463,80.15175,106.869,133.58625
5464,100.122,133.496,166.87
5465,15.4095,20.546,25.6825
5466,200.35875,267.145,333.93125
5467,228.099,304.132,380.165
5468,186.063,248.084,310.105
5469,127.326,169.768,212.21
5470,62.028,82.704,103.38
5471,2.93925,3.919,4.89875
5472,28.32375,37.765,47.20625
5473,31.053,41.404,51.755
5474,32.09475,42.793,53.49125
5475,3.318,4.424,5.53
5476,41.52975,55.373,69.21625
5477,63.22425,84.299,105.37375
5478,97.638,130.184,162.73
5479,159.7935,213.058,266.3225
5480,206.2935,275.058,343.8225
5481,194.03625,258.715,323.39375
5482,130.29375,173.725,217.15625
5483,85.638,114.184,142.73
5484,69.63375,92.845,116.05625
5485,76.30575,101.741,127.17625
5486,8.586,11.448,14.31
5487,92.352,123.136,153.92
5488,108.92925,145.239,181.54875
5489,143.84775,191.797,239.74625
5490,194.14725,258.863,323.57875
5491,215.5905,287.454,359.3175
5492,183.6735,244.898,306.1225
5493,109.25025,145.667,182.08375
5494,40.92225,54.563,68.20375
5495,1.968,2.624,3.28
5496,15.9735,21.298,26.6225
5497,19.32075,25.761,32.20125
5498,33.102,44.136,55.17
5499,37.524,50.032,62.54
5500,44.71875,59.625,74.53125
5501,60.23325,80.311,100.38875
5502,91.8345,122.446,153.0575
5503,12.354,16.472,20.59
5504,146.934,195.912,244.89
5505,153.61875,204.825,256.03125
5506,114.76275,153.017,191.27125
5507,111.43725,148.583,185.72875
5508,102.29325,136.391,170.48875
5509,99.75375,133.005,166.25625
5510,104.694,139.592,174.49
5511,120.38325,160.511,200.63875
5512,129.087,172.116,215.145
5513,146.8515,195.802,244.7525
5514,165.3945,220.526,275.6575
5515,16.962,22.616,28.27
5516,12.591,16.788,20.985
5517,87.891,117.188,146.485
5518,39.26025,52.347,65.43375
5519,22.76325,30.351,37.93875
5520,28.917,38.556,48.195
5521,29.96775,39.957,49.94625
5522,38.55825,51.411,64.26375
5523,45.201,60.268,75.335
5524,40.56825,54.091,67.61375
5525,53.016,70.688,88.36
5526,96.72375,128.965,161.20625
5527,135.97425,181.299,226.62375
5528,138.084,184.112,230.14
5529,157.98975,210.653,263.31625
5530,109.566,146.088,182.61
5531,9.8055,13.074,16.3425
5532,109.96575,146.621,183.27625
5533,109.18125,145.575,181.96875
5534,105.64875,140.865,176.08125
5535,115.69875,154.265,192.83125
5536,143.5335,191.378,239.2225
5537,159.51525,212.687,265.85875
5538,179.9295,239.906,299.8825
5539,163.83375,218.445,273.05625
5540,141.84825,189.131,236.41375
