meta,scenario_1,scenario_1,scenario_1,scenario_1,scenario_1
hour,2026,2027,2028,2029,2030
4694,143.603,143.603,143.603,143.603,143.603
4695,159.399,159.399,159.399,159.399,159.399
4696,17.479,17.479,17.479,17.479,17.479
4697,185.135,185.135,185.135,185.135,185.135
4698,221.536,221.536,221.536,221.536,221.536
4699,224.313,224.313,224.313,224.313,224.313
4700,18.602,18.602,18.602,18.602,18.602
4701,133.835,133.835,133.835,133.835,133.835
4702,82.988,82.988,82.988,82.988,82.988
4703,31.115,31.115,31.115,31.115,31.115
4704,18.542,18.542,18.542,18.542,18.542
4705,26.387,26.387,26.387,26.387,26.387
4706,3.021,3.021,3.021,3.021,3.021
4707,5.147,5.147,5.147,5.147,5.147
4708,60.006,60.006,60.006,60.006,60.006
4709,74.778,74.778,74.778,74.778,74.778
4710,126.643,126.643,126.643,126.643,126.643
4711,232.769,232.769,232.769,232.769,232.769
4712,276.069,276.069,276.069,276.069,276.069
4713,238.377,238.377,238.377,238.377,238.377
4714,147.916,147.916,147.916,147.916,147.916
4715,115.855,115.855,115.855,115.855,115.855
4716,103.043,103.043,103.043,103.043,103.043
4717,89.904,89.904,89.904,89.904,89.904
4718,111.761,111.761,111.761,111.761,111.761
4719,12.793,12.793,12.793,12.793,12.793
4720,17.298,17.298,17.298,17.298,17.298
4721,201.233,201.233,201.233,201.233,201.233
4722,263.176,263.176,263.176,263.176,263.176
4723,291.825,291.825,291.825,291.825,291.825
4724,222.559,222.559,222.559,222.559,222.559
4725,142.864,142.864,142.864,142.864,142.864
4726,48.922,48.922,48.922,48.922,48.922
4727,18.874,18.874,18.874,18.874,18.874
4728,37.975,37.975,37.975,37.975,37.975
4729,41.052,41.052,41.052,41.052,41.052
4730,4.478,4.478,4.478,4.478,4.478
4731,45.911,45.911,45.911,45.911,45.911
4732,55.594,55.594,55.594,55.594,55.594
4733,75.672,75.672,75.672,75.672,75.672
4734,157.458,157.458,157.458,157.458,157.458
4735,228.163,228.163,228.163,228.163,228.163
4736,240.316,240.316,240.316,240.316,240.316
4737,191.859,191.859,191.859,191.859,191.859
4738,130.408,130.408,130.408,130.408,130.408
4739,104.527,104.527,104.527,104.527,104.527
4740,110.666,110.666,110.666,110.666,110.666
4741,113.241,113.241,113.241,113.241,113.241
4742,119.573,119.573,119.573,119.573,119.573
4743,120.289,120.289,120.289,120.289,120.289
4744,143.838,143.838,143.838,143.838,143.838
4745,18.334,18.334,18.334,18.334,18.334
4746,265.775,265.775,265.775,265.775,265.775
4747,291.817,291.817,291.817,291.817,291.817
4748,23.863,23.863,23.863,23.863,23.863
4749,132.906,132.906,132.906,132.906,132.906
4750,51.574,51.574,51.574,51.574,51.574
4751,25.738,25.738,25.738,25.738,25.738
4752,18.382,18.382,18.382,18.382,18.382
4753,22.152,22.152,22.152,22.152,22.152
4754,22.186,22.186,22.186,22.186,22.186
4755,29.087,29.087,29.087,29.087,29.087
4756,46.215,46.215,46.215,46.215,46.215
4757,66.198,66.198,66.198,66.198,66.198
4758,106.293,106.293,106.293,106.293,106.293
4759,20.691,20.691,20.691,20.691,20.691
4760,28.657,28.657,28.657,28.657,28.657
4761,213.489,213.489,213.489,213.489,213.489
4762,148.716,148.716,148.716,148.716,148.716
4763,104.811,104.811,104.811,104.811,104.811
4764,102.936,102.936,102.936,102.936,102.936
4765,114.395,114.395,114.395,114.395,114.395
4766,109.172,109.172,109.172,109.172,109.172
4767,140.149,140.149,140.149,140.149,140.149
4768,142.347,142.347,142.347,142.347,142.347
4769,187.461,187.461,187.461,187.461,187.461
4770,234.674,234.674,234.674,234.674,234.674
4771,239.974,239.974,239.974,239.974,239.974
4772,235.305,235.305,235.305,235.305,235.305
4773,168.714,168.714,168.714,168.714,168.714
4774,5.115,5.115,5.115,5.115,5.115
4775,21.401,21.401,21.401,21.401,21.401
4776,26.002,26.002,26.002,26.002,26.002
4777,43.134,43.134,43.134,43.134,43.134
4778,44.413,44.413,44.413,44.413,44.413
4779,47.901,47.901,47.901,47.901,47.901
4780,61.597,61.597,61.597,61.597,61.597
4781,85.822,85.822,85.822,85.822,85.822
4782,115.037,115.037,115.037,115.037,115.037
4783,202.368,202.368,202.368,202.368,202.368
4784,227.362,227.362,227.362,227.362,227.362
4785,207.261,207.261,207.261,207.261,207.261
4786,140.748,140.748,140.748,140.748,140.748
4787,105.815,105.815,105.815,105.815,105.815
4788,115.183,115.183,115.183,115.183,115.183
4789,103.273,103.273,103.273,103.273,103.273
4790,12.93,12.93,12.93,12.93,12.93
4791,122.189,122.189,122.189,122.189,122.189
4792,159.509,159.509,159.509,159.509,159.509
4793,187.565,187.565,187.565,187.565,187.565
4794,251.558,251.558,251.558,251.558,251.558
4795,294.186,294.186,294.186,294.186,294.186
4796,24.966,24.966,24.966,24.966,24.966
4797,146.716,146.716,146.716,146.716,146.716
4798,75.976,75.976,75.976,75.976,75.976
4799,26.404,26.404,26.404,26.404,26.404
4800,18.501,18.501,18.501,18.501,18.501
4801,28.534,28.534,28.534,28.534,28.534
4802,27.738,27.738,27.738,27.738,27.738
4803,4.623,4.623,4.623,4.623,4.623
4804,4.903,4.903,4.903,4.903,4.903
4805,72.216,72.216,72.216,72.216,72.216
4806,128.602,128.602,128.602,128.602,128.602
4807,233.173,233.173,233.173,233.173,233.173
4808,273.639,273.639,273.639,273.639,273.639
4809,246.582,246.582,246.582,246.582,246.582
4810,146.188,146.188,146.188,146.188,146.188
4811,12.159,12.159,12.159,12.159,12.159
4812,97.848,97.848,97.848,97.848,97.848
4813,99.713,99.713,99.713,99.713,99.713
4814,99.741,99.741,99.741,99.741,99.741
4815,119.487,119.487,119.487,119.487,119.487
4816,160.531,160.531,160.531,160.531,160.531
4817,201.456,201.456,201.456,201.456,201.456
4818,260.839,260.839,260.839,260.839,260.839
4819,291.294,291.294,291.294,291.294,291.294
4820,256.545,256.545,256.545,256.545,256.545
4821,165.644,165.644,165.644,165.644,165.644
4822,82.031,82.031,82.031,82.031,82.031
4823,2.71,2.71,2.71,2.71,2.71
4824,40.544,40.544,40.544,40.544,40.544
4825,55.752,55.752,55.752,55.752,55.752
4826,54.149,54.149,54.149,54.149,54.149
4827,51.861,51.861,51.861,51.861,51.861
4828,67.021,67.021,67.021,67.021,67.021
4829,7.846,7.846,7.846,7.846,7.846
4830,122.907,122.907,122.907,122.907,122.907
4831,184.327,184.327,184.327,184.327,184.327
4832,204.401,204.401,204.401,204.401,204.401
4833,187.744,187.744,187.744,187.744,187.744
4834,154.089,154.089,154.089,154.089,154.089
4835,154.807,154.807,154.807,154.807,154.807
4836,134.711,134.711,134.711,134.711,134.711
4837,139.209,139.209,139.209,139.209,139.209
4838,139.574,139.574,139.574,139.574,139.574
4839,14.862,14.862,14.862,14.862,14.862
4840,174.354,174.354,174.354,174.354,174.354
4841,200.779,200.779,200.779,200.779,200.779
4842,239.157,239.157,239.157,239.157,239.157
4843,227.661,227.661,227.661,227.661,227.661
4844,178.401,178.401,178.401,178.401,178.401
4845,12.282,12.282,12.282,12.282,12.282
4846,75.192,75.192,75.192,75.192,75.192
4847,47.625,47.625,47.625,47.625,47.625
4848,17.313,17.313,17.313,17.313,17.313
4849,32.877,32.877,32.877,32.877,32.877
4850,42.344,42.344,42.344,42.344,42.344
4851,43.844,43.844,43.844,43.844,43.844
4852,54.434,54.434,54.434,54.434,54.434
4853,85.406,85.406,85.406,85.406,85.406
4854,120.518,120.518,120.518,120.518,120.518
4855,174.896,174.896,174.896,174.896,174.896
4856,239.789,239.789,239.789,239.789,239.789
4857,183.156,183.156,183.156,183.156,183.156
4858,124.405,124.405,124.405,124.405,124.405
4859,115.979,115.979,115.979,115.979,115.979
4860,115.041,115.041,115.041,115.041,115.041
4861,124.074,124.074,124.074,124.074,124.074
4862,152.056,152.056,152.056,152.056,152.056
4863,157.588,157.588,157.588,157.588,157.588
4864,182.766,182.766,182.766,182.766,182.766
4865,206.137,206.137,206.137,206.137,206.137
4866,265.615,265.615,265.615,265.615,265.615
4867,255.487,255.487,255.487,255.487,255.487
4868,179.981,179.981,179.981,179.981,179.981
4869,11.472,11.472,11.472,11.472,11.472
4870,55.563,55.563,55.563,55.563,55.563
4871,36.924,36.924,36.924,36.924,36.924
4872,35.747,35.747,35.747,35.747,35.747
4873,45.675,45.675,45.675,45.675,45.675
4874,46.264,46.264,46.264,46.264,46.264
4875,5.509,5.509,5.509,5.509,5.509
4876,59.028,59.028,59.028,59.028,59.028
4877,72.228,72.228,72.228,72.228,72.228
4878,122.406,122.406,122.406,122.406,122.406
4879,211.601,211.601,211.601,211.601,211.601
4880,260.544,260.544,260.544,260.544,260.544
4881,239.431,239.431,239.431,239.431,239.431
4882,161.121,161.121,161.121,161.121,161.121
4883,10.164,10.164,10.164,10.164,10.164
4884,105.302,105.302,105.302,105.302,105.302
4885,11.043,11.043,11.043,11.043,11.043
4886,121.393,121.393,121.393,121.393,121.393
4887,13.569,13.569,13.569,13.569,13.569
4888,160.803,160.803,160.803,160.803,160.803
4889,22.454,22.454,22.454,22.454,22.454
4890,288.044,288.044,288.044,288.044,288.044
4891,30.385,30.385,30.385,30.385,30.385
4892,241.451,241.451,241.451,241.451,241.451
4893,143.681,143.681,143.681,143.681,143.681
4894,75.345,75.345,75.345,75.345,75.345
4895,3.611,3.611,3.611,3.611,3.611
4896,17.459,17.459,17.459,17.459,17.459
4897,20.899,20.899,20.899,20.899,20.899
4898,30.576,30.576,30.576,30.576,30.576
4899,59.568,59.568,59.568,59.568,59.568
4900,69.895,69.895,69.895,69.895,69.895
4901,85.981,85.981,85.981,85.981,85.981
4902,133.115,133.115,133.115,133.115,133.115
4903,239.971,239.971,239.971,239.971,239.971
4904,246.289,246.289,246.289,246.289,246.289
4905,229.757,229.757,229.757,229.757,229.757
4906,156.873,156.873,156.873,156.873,156.873
4907,120.915,120.915,120.915,120.915,120.915
4908,97.218,97.218,97.218,97.218,97.218
4909,93.736,93.736,93.736,93.736,93.736
4910,92.908,92.908,92.908,92.908,92.908
4911,125.833,125.833,125.833,125.833,125.833
4912,159.254,159.254,159.254,159.254,159.254
4913,185.559,185.559,185.559,185.559,185.559
4914,261.016,261.016,261.016,261.016,261.016
4915,294.036,294.036,294.036,294.036,294.036
4916,249.953,249.953,249.953,249.953,249.953
4917,166.981,166.981,166.981,166.981,166.981
4918,93.234,93.234,93.234,93.234,93.234
4919,42.575,42.575,42.575,42.575,42.575
4920,34.949,34.949,34.949,34.949,34.949
4921,40.699,40.699,40.699,40.699,40.699
4922,46.696,46.696,46.696,46.696,46.696
4923,56.895,56.895,56.895,56.895,56.895
4924,56.629,56.629,56.629,56.629,56.629
4925,72.271,72.271,72.271,72.271,72.271
4926,107.035,107.035,107.035,107.035,107.035
4927,202.641,202.641,202.641,202.641,202.641
4928,247.695,247.695,247.695,247.695,247.695
4929,207.504,207.504,207.504,207.504,207.504
4930,140.112,140.112,140.112,140.112,140.112
4931,125.324,125.324,125.324,125.324,125.324
4932,90.431,90.431,90.431,90.431,90.431
4933,98.903,98.903,98.903,98.903,98.903
4934,114.201,114.201,114.201,114.201,114.201
4935,121.676,121.676,121.676,121.676,121.676
4936,143.285,143.285,143.285,143.285,143.285
4937,197.337,197.337,197.337,197.337,197.337
4938,232.626,232.626,232.626,232.626,232.626
4939,283.357,283.357,283.357,283.357,283.357
4940,232.277,232.277,232.277,232.277,232.277
4941,155.859,155.859,155.859,155.859,155.859
4942,8.243,8.243,8.243,8.243,8.243
4943,35.621,35.621,35.621,35.621,35.621
4944,20.087,20.087,20.087,20.087,20.087
4945,40.921,40.921,40.921,40.921,40.921
4946,38.889,38.889,38.889,38.889,38.889
4947,4.224,4.224,4.224,4.224,4.224
4948,55.418,55.418,55.418,55.418,55.418
4949,69.849,69.849,69.849,69.849,69.849
4950,111.839,111.839,111.839,111.839,111.839
4951,209.142,209.142,209.142,209.142,209.142
4952,250.348,250.348,250.348,250.348,250.348
4953,207.723,207.723,207.723,207.723,207.723
4954,121.014,121.014,121.014,121.014,121.014
4955,123.325,123.325,123.325,123.325,123.325
4956,96.176,96.176,96.176,96.176,96.176
4957,108.963,108.963,108.963,108.963,108.963
4958,112.836,112.836,112.836,112.836,112.836
4959,123.662,123.662,123.662,123.662,123.662
4960,153.191,153.191,153.191,153.191,153.191
4961,197.324,197.324,197.324,197.324,197.324
4962,250.596,250.596,250.596,250.596,250.596
4963,270.734,270.734,270.734,270.734,270.734
4964,22.18,22.18,22.18,22.18,22.18
4965,157.069,157.069,157.069,157.069,157.069
4966,79.733,79.733,79.733,79.733,79.733
4967,36.947,36.947,36.947,36.947,36.947
4968,2.208,2.208,2.208,2.208,2.208
4969,30.742,30.742,30.742,30.742,30.742
4970,43.537,43.537,43.537,43.537,43.537
4971,50.174,50.174,50.174,50.174,50.174
4972,5.817,5.817,5.817,5.817,5.817
4973,71.552,71.552,71.552,71.552,71.552
4974,120.503,120.503,120.503,120.503,120.503
4975,207.479,207.479,207.479,207.479,207.479
4976,249.784,249.784,249.784,249.784,249.784
4977,202.548,202.548,202.548,202.548,202.548
4978,148.053,148.053,148.053,148.053,148.053
4979,116.094,116.094,116.094,116.094,116.094
4980,98.404,98.404,98.404,98.404,98.404
4981,109.999,109.999,109.999,109.999,109.999
4982,97.406,97.406,97.406,97.406,97.406
4983,142.675,142.675,142.675,142.675,142.675
4984,171.962,171.962,171.962,171.962,171.962
4985,212.826,212.826,212.826,212.826,212.826
4986,253.589,253.589,253.589,253.589,253.589
4987,280.799,280.799,280.799,280.799,280.799
4988,250.995,250.995,250.995,250.995,250.995
4989,17.525,17.525,17.525,17.525,17.525
4990,85.816,85.816,85.816,85.816,85.816
4991,24.828,24.828,24.828,24.828,24.828
4992,20.221,20.221,20.221,20.221,20.221
4993,30.707,30.707,30.707,30.707,30.707
4994,47.329,47.329,47.329,47.329,47.329
4995,50.167,50.167,50.167,50.167,50.167
4996,61.989,61.989,61.989,61.989,61.989
4997,74.569,74.569,74.569,74.569,74.569
4998,107.634,107.634,107.634,107.634,107.634
4999,15.862,15.862,15.862,15.862,15.862
5000,208.795,208.795,208.795,208.795,208.795
5001,181.433,181.433,181.433,181.433,181.433
5002,160.363,160.363,160.363,160.363,160.363
5003,153.218,153.218,153.218,153.218,153.218
5004,126.894,126.894,126.894,126.894,126.894
5005,125.931,125.931,125.931,125.931,125.931
5006,122.431,122.431,122.431,122.431,122.431
5007,148.489,148.489,148.489,148.489,148.489
5008,221.894,221.894,221.894,221.894,221.894
5009,215.003,215.003,215.003,215.003,215.003
5010,218.253,218.253,218.253,218.253,218.253
5011,20.528,20.528,20.528,20.528,20.528
5012,164.014,164.014,164.014,164.014,164.014
5013,125.221,125.221,125.221,125.221,125.221
5014,73.716,73.716,73.716,73.716,73.716
5015,48.841,48.841,48.841,48.841,48.841
5016,36.002,36.002,36.002,36.002,36.002
5017,40.561,40.561,40.561,40.561,40.561
5018,44.849,44.849,44.849,44.849,44.849
5019,56.918,56.918,56.918,56.918,56.918
5020,58.198,58.198,58.198,58.198,58.198
5021,76.945,76.945,76.945,76.945,76.945
5022,109.734,109.734,109.734,109.734,109.734
5023,150.831,150.831,150.831,150.831,150.831
5024,19.49,19.49,19.49,19.49,19.49
5025,182.725,182.725,182.725,182.725,182.725
5026,172.999,172.999,172.999,172.999,172.999
5027,138.607,138.607,138.607,138.607,138.607
5028,133.592,133.592,133.592,133.592,133.592
5029,136.949,136.949,136.949,136.949,136.949
5030,143.271,143.271,143.271,143.271,143.271
5031,159.646,159.646,159.646,159.646,159.646
5032,180.494,180.494,180.494,180.494,180.494
5033,198.241,198.241,198.241,198.241,198.241
5034,236.242,236.242,236.242,236.242,236.242
5035,231.056,231.056,231.056,231.056,231.056
5036,183.603,183.603,183.603,183.603,183.603
5037,131.144,131.144,131.144,131.144,131.144
5038,78.436,78.436,78.436,78.436,78.436
5039,41.991,41.991,41.991,41.991,41.991
5040,31.965,31.965,31.965,31.965,31.965
5041,34.706,34.706,34.706,34.706,34.706
5042,39.453,39.453,39.453,39.453,39.453
5043,42.285,42.285,42.285,42.285,42.285
5044,55.451,55.451,55.451,55.451,55.451
5045,73.323,73.323,73.323,73.323,73.323
5046,12.001,12.001,12.001,12.001,12.001
5047,193.212,193.212,193.212,193.212,193.212
5048,230.992,230.992,230.992,230.992,230.992
5049,224.011,224.011,224.011,224.011,224.011
5050,165.946,165.946,165.946,165.946,165.946
5051,102.821,102.821,102.821,102.821,102.821
5052,104.082,104.082,104.082,104.082,104.082
5053,101.822,101.822,101.822,101.822,101.822
5054,122.678,122.678,122.678,122.678,122.678
5055,119.748,119.748,119.748,119.748,119.748
5056,152.278,152.278,152.278,152.278,152.278
5057,182.362,182.362,182.362,182.362,182.362
5058,233.153,233.153,233.153,233.153,233.153
5059,262.658,262.658,262.658,262.658,262.658
5060,242.378,242.378,242.378,242.378,242.378
5061,162.013,162.013,162.013,162.013,162.013
5062,83.409,83.409,83.409,83.409,83.409
5063,50.629,50.629,50.629,50.629,50.629
5064,37.567,37.567,37.567,37.567,37.567
5065,39.832,39.832,39.832,39.832,39.832
5066,40.782,40.782,40.782,40.782,40.782
5067,48.955,48.955,48.955,48.955,48.955
5068,50.938,50.938,50.938,50.938,50.938
5069,76.092,76.092,76.092,76.092,76.092
5070,122.441,122.441,122.441,122.441,122.441
5071,234.804,234.804,234.804,234.804,234.804
5072,269.757,269.757,269.757,269.757,269.757
5073,200.828,200.828,200.828,200.828,200.828
5074,110.924,110.924,110.924,110.924,110.924
5075,136.079,136.079,136.079,136.079,136.079
5076,100.708,100.708,100.708,100.708,100.708
5077,100.081,100.081,100.081,100.081,100.081
5078,124.097,124.097,124.097,124.097,124.097
5079,140.667,140.667,140.667,140.667,140.667
5080,13.895,13.895,13.895,13.895,13.895
5081,205.589,205.589,205.589,205.589,205.589
5082,272.803,272.803,272.803,272.803,272.803
5083,301.796,301.796,301.796,301.796,301.796
5084,255.985,255.985,255.985,255.985,255.985
5085,179.351,179.351,179.351,179.351,179.351
5086,88.764,88.764,88.764,88.764,88.764
5087,45.042,45.042,45.042,45.042,45.042
5088,36.902,36.902,36.902,36.902,36.902
5089,43.573,43.573,43.573,43.573,43.573
5090,49.607,49.607,49.607,49.607,49.607
5091,54.687,54.687,54.687,54.687,54.687
5092,59.148,59.148,59.148,59.148,59.148
5093,87.104,87.104,87.104,87.104,87.104
5094,128.751,128.751,128.751,128.751,128.751
5095,193.798,193.798,193.798,193.798,193.798
5096,258.203,258.203,258.203,258.203,258.203
5097,210.655,210.655,210.655,210.655,210.655
5098,140.279,140.279,140.279,140.279,140.279
5099,91.272,91.272,91.272,91.272,91.272
5100,96.657,96.657,96.657,96.657,96.657
5101,105.216,105.216,105.216,105.216,105.216
5102,134.247,134.247,134.247,134.247,134.247
5103,118.213,118.213,118.213,118.213,118.213
5104,14.733,14.733,14.733,14.733,14.733
5105,194.668,194.668,194.668,194.668,194.668
5106,254.936,254.936,254.936,254.936,254.936
5107,274.496,274.496,274.496,274.496,274.496
5108,249.281,249.281,249.281,249.281,249.281
5109,153.456,153.456,153.456,153.456,153.456
5110,74.276,74.276,74.276,74.276,74.276
5111,37.084,37.084,37.084,37.084,37.084
5112,30.642,30.642,30.642,30.642,30.642
5113,3.905,3.905,3.905,3.905,3.905
5114,48.038,48.038,48.038,48.038,48.038
5115,49.326,49.326,49.326,49.326,49.326
5116,70.289,70.289,70.289,70.289,70.289
5117,71.404,71.404,71.404,71.404,71.404
5118,124.046,124.046,124.046,124.046,124.046
5119,196.002,196.002,196.002,196.002,196.002
5120,239.341,239.341,239.341,239.341,239.341
5121,223.214,223.214,223.214,223.214,223.214
5122,144.311,144.311,144.311,144.311,144.311
5123,102.331,102.331,102.331,102.331,102.331
5124,101.887,101.887,101.887,101.887,101.887
5125,89.602,89.602,89.602,89.602,89.602
5126,115.243,115.243,115.243,115.243,115.243
5127,163.111,163.111,163.111,163.111,163.111
5128,16.045,16.045,16.045,16.045,16.045
5129,186.329,186.329,186.329,186.329,186.329
5130,263.912,263.912,263.912,263.912,263.912
5131,283.363,283.363,283.363,283.363,283.363
5132,227.885,227.885,227.885,227.885,227.885
5133,161.325,161.325,161.325,161.325,161.325
5134,90.127,90.127,90.127,90.127,90.127
5135,41.277,41.277,41.277,41.277,41.277
5136,34.999,34.999,34.999,34.999,34.999
5137,41.637,41.637,41.637,41.637,41.637
5138,50.944,50.944,50.944,50.944,50.944
5139,5.319,5.319,5.319,5.319,5.319
5140,53.321,53.321,53.321,53.321,53.321
5141,73.777,73.777,73.777,73.777,73.777
5142,123.111,123.111,123.111,123.111,123.111
5143,213.006,213.006,213.006,213.006,213.006
