meta,low_demand,low_demand,low_demand,low_demand,low_demand,low_demand,low_demand,low_demand,low_demand,low_demand,base_demand,base_demand,base_demand,base_demand,base_demand,base_demand,base_demand,base_demand,base_demand,base_demand,high_demand,high_demand,high_demand,high_demand,high_demand,high_demand,high_demand,high_demand,high_demand,high_demand
1870,60.319,61.826975,63.37264938,64.95696561,66.58088975,68.24541199,69.95154729,71.70033598,73.49284437,75.33016548,60.319,63.33495,64.91832375,66.54128184,68.20481389,69.90993424,71.65768259,73.44912466,75.28535277,77.16748659,60.319,64.842925,66.46399813,68.12559808,69.82873803,71.57445648,73.36381789,75.19791334,77.07786117,79.0048077
1871,23.069,23.645725,24.23686813,24.84278983,25.46385957,26.10045606,26.75296746,27.42179165,28.10733644,28.81001985,23.069,24.22245,24.82801125,25.44871153,26.08492932,26.73705255,27.40547887,28.09061584,28.79288123,29.51270326,23.069,24.799175,25.41915438,26.05463323,26.70599907,27.37364904,28.05799027,28.75944002,29.47842603,30.21538668
1872,17.368,17.8022,18.247255,18.70343638,19.17102228,19.65029784,20.14155529,20.64509417,21.16122152,21.69025206,17.368,18.2364,18.69231,19.15961775,19.63860819,20.1295734,20.63281273,21.14863305,21.67734888,22.2192826,17.368,18.6706,19.137365,19.61579913,20.1061941,20.60884896,21.12407018,21.65217193,22.19347623,22.74831314
1873,24.219,24.824475,25.44508688,26.08121405,26.7332444,27.40157551,28.0866149,28.78878027,29.50849977,30.24621227,24.219,25.42995,26.06569875,26.71734122,27.38527475,28.06990662,28.77165428,29.49094564,30.22821928,30.98392476,24.219,26.035425,26.68631063,27.35346839,28.0373051,28.73823773,29.45669367,30.19311101,30.94793879,31.72163726
1874,39.478,40.46495,41.47657375,42.51348809,43.5763253,44.66573343,45.78237676,46.92693618,48.10010959,49.30261233,39.478,41.4519,42.4881975,43.55040244,44.6391625,45.75514156,46.8990201,48.0714956,49.27328299,50.50511507,39.478,42.43885,43.49982125,44.58731678,45.7019997,46.84454969,48.01566344,49.21605502,50.4464564,51.70761781
1875,44.456,45.5674,46.706585,47.87424963,49.07110587,50.29788351,51.5553306,52.84421387,54.16531921,55.51945219,44.456,46.6788,47.84577,49.04191425,50.26796211,51.52466116,52.81277769,54.13309713,55.48642456,56.87358517,44.456,47.7902,48.984955,50.20957888,51.46481835,52.75143881,54.07022478,55.4219804,56.8075299,58.22771815
1876,49.424,50.6596,51.92609,53.22424225,54.55484831,55.91871951,57.3166875,58.74960469,60.21834481,61.72380343,49.424,51.8952,53.19258,54.5223945,55.88545436,57.28259072,58.71465549,60.18252188,61.68708492,63.22926205,49.424,53.1308,54.45907,55.82054675,57.21606042,58.64646193,60.11262348,61.61543906,63.15582504,64.73472067
1877,70.739,72.507475,74.32016188,76.17816592,78.08262007,80.03468557,82.03555271,84.08644153,86.18860257,88.34331763,70.739,74.27595,76.13284875,78.03616997,79.98707422,81.98675107,84.03641985,86.13733035,88.29076361,90.4980327,70.739,76.044425,77.94553563,79.89417402,81.89152837,83.93881658,86.03728699,88.18821916,90.39292464,92.65274776
1878,134.654,138.02035,141.4708588,145.0076302,148.632821,152.3486415,156.1573575,160.0612915,164.0628238,168.1643944,134.654,141.3867,144.9213675,148.5444017,152.2580117,156.064462,159.9660736,163.9652254,168.064356,172.2659649,134.654,144.75305,148.3718763,152.0811732,155.8832025,159.7802825,163.7747896,167.8691594,172.0658883,176.3675355
1879,218.849,224.320225,229.9282306,235.6764364,241.5683473,247.607556,253.7977449,260.1426885,266.6462557,273.3124121,218.849,229.79145,235.5362363,241.4246422,247.4602582,253.6467647,259.9879338,266.4876321,273.1498229,279.9785685,218.849,235.262675,241.1442419,247.1728479,253.3521691,259.6859733,266.1781227,272.8325757,279.6533901,286.6447249
1880,273.983,280.832575,287.8533894,295.0497241,302.4259672,309.9866164,317.7362818,325.6796888,333.8216811,342.1672231,273.983,287.68215,294.8742038,302.2460588,309.8022103,317.5472656,325.4859472,333.6230959,341.9636733,350.5127651,273.983,294.531725,301.8950181,309.4423936,317.1784534,325.1079148,333.2356126,341.5665029,350.1056655,358.8583071
1881,204.267,209.373675,214.6080169,219.9732173,225.4725477,231.1093614,236.8870955,242.8092728,248.8795047,255.1014923,204.267,214.48035,219.8423588,225.3384177,230.9718782,236.7461751,242.6648295,248.7314502,254.9497365,261.3234799,204.267,219.587025,225.0767006,230.7036181,236.4712086,242.3829888,248.4425635,254.6536276,261.0199683,267.5454675
1882,134.128,137.4812,140.91823,144.4411858,148.0522154,151.7535208,155.5473588,159.4360428,163.4219438,167.5074924,134.128,140.8344,144.35526,147.9641415,151.663245,155.4548262,159.3411968,163.3247267,167.4078449,171.593041,134.128,144.1876,147.79229,151.4870973,155.2742747,159.1561315,163.1350348,167.2134107,171.393746,175.6785896
1883,129.588,132.8277,136.1483925,139.5521023,143.0409049,146.6169275,150.2823507,154.0394094,157.8903947,161.8376545,129.588,136.0674,139.469085,142.9558121,146.5297074,150.1929501,153.9477739,157.7964682,161.7413799,165.7849144,129.588,139.3071,142.7897775,146.3595219,150.01851,153.7689727,157.6131971,161.553527,165.5923652,169.7321743
1884,108.891,111.613275,114.4036069,117.263697,120.1952895,123.2001717,126.280176,129.4371804,132.6731099,135.9899377,108.891,114.33555,117.1939388,120.1237872,123.1268819,126.2050539,129.3601803,132.5941848,135.9090394,139.3067654,108.891,117.057825,119.9842706,122.9838774,126.0584743,129.2099362,132.4401846,135.7511892,139.1449689,142.6235932
1885,108.692,111.4093,114.1945325,117.0493958,119.9756307,122.9750215,126.049397,129.2006319,132.4306477,135.7414139,108.692,114.1266,116.979765,119.9042591,122.9018656,125.9744122,129.1237725,132.3518669,135.6606635,139.0521801,108.692,116.8439,119.7649975,122.7591224,125.8281005,128.973803,132.1981481,135.5031018,138.8906793,142.3629463
1886,104.779,107.398475,110.0834369,112.8355228,115.6564109,118.5478211,121.5115167,124.5493046,127.6630372,130.8546131,104.779,110.01795,112.7683988,115.5876087,118.4772989,121.4392314,124.4752122,127.5870925,130.7767698,134.0461891,104.779,112.637425,115.4533606,118.3396946,121.298187,124.3306417,127.4389077,130.6248804,133.8905024,137.237765
1887,126.602,129.76705,133.0112263,136.3365069,139.7449196,143.2385426,146.8195061,150.4899938,154.2522436,158.1085497,126.602,132.9321,136.2554025,139.6617876,143.1533323,146.7321656,150.4004697,154.1604814,158.0144935,161.9648558,126.602,136.09715,139.4995788,142.9870682,146.5617449,150.2257885,153.9814333,157.8309691,161.7767433,165.8211619
1888,155.787,159.681675,163.6737169,167.7655598,171.9596988,176.2586913,180.6651585,185.1817875,189.8113322,194.5566155,155.787,163.57635,167.6657588,171.8574027,176.1538378,180.5576837,185.0716258,189.6984165,194.4408769,199.3018988,155.787,167.471025,171.6578006,175.9492456,180.3479768,184.8566762,189.4780931,194.2150454,199.0704216,204.0471821
1889,181.661,186.202525,190.8575881,195.6290278,200.5197535,205.5327474,210.671066,215.9378427,221.3362888,226.869696,181.661,190.74405,195.5126513,200.4004675,205.4104792,210.5457412,215.8093847,221.2046193,226.7347348,232.4031032,181.661,195.285575,200.1677144,205.1719072,210.3012049,215.558735,220.9477034,226.471396,232.1331809,237.9365104
1890,243.403,249.488075,255.7252769,262.1184088,268.671369,275.3881532,282.2728571,289.3296785,296.5629205,303.9769935,243.403,255.57315,261.9624788,268.5115407,275.2243292,282.1049375,289.1575609,296.3864999,303.7961624,311.3910665,243.403,261.658225,268.1996806,274.9046726,281.7772895,288.8217217,296.0422647,303.4433214,311.0294044,318.8051395
1891,27.587,28.276675,28.98359188,29.70818167,30.45088621,31.21215837,31.99246233,32.79227389,33.61208073,34.45238275,27.587,28.96635,29.69050875,30.43277147,31.19359076,31.97343052,32.77276629,33.59208544,34.43188758,35.29268477,27.587,29.656025,30.39742563,31.15736127,31.9362953,32.73470268,33.55307025,34.391897,35.25169443,36.13298679
1892,235.828,241.7237,247.7667925,253.9609623,260.3099864,266.817736,273.4881794,280.3253839,287.3335185,294.5168565,235.828,247.6194,253.809885,260.1551321,266.6590104,273.3254857,280.1586228,287.1625884,294.3416531,301.7001944,235.828,253.5151,259.8529775,266.3493019,273.0080345,279.8332353,286.8290662,293.9997929,301.3497877,308.8835324
1893,14.863,15.234575,15.61543938,16.00582536,16.40597099,16.81612027,17.23652327,17.66743636,18.10912227,18.56185032,14.863,15.60615,15.99630375,16.39621134,16.80611663,17.22626954,17.65692628,18.09834944,18.55080817,19.01457838,14.863,15.977725,16.37716813,16.78659733,17.20626226,17.63641882,18.07732929,18.52926252,18.99249408,19.46730644
1894,74.853,76.724325,78.64243313,80.60849395,82.6237063,84.68929896,86.80653143,88.97669472,91.20111209,93.48113989,74.853,78.59565,80.56054125,82.57455478,84.63891865,86.75489162,88.92376391,91.14685801,93.42552946,95.76116769,74.853,80.466975,82.47864938,84.54061561,86.654131,88.82048427,91.04099638,93.31702129,95.64994682,98.04119549
1895,41.364,42.3981,43.4580525,44.54450381,45.65811641,46.79956932,47.96955855,49.16879751,50.39801745,51.65796789,41.364,43.4322,44.518005,45.63095513,46.771729,47.94102223,49.13954778,50.36803648,51.62723739,52.91791833,41.364,44.4663,45.5779575,46.71740644,47.8853416,49.08247514,50.30953702,51.56727544,52.85645733,54.17786876
1896,36.059,36.960475,37.88448688,38.83159905,39.80238902,40.79744875,41.81738497,42.86281959,43.93439008,45.03274983,36.059,37.86195,38.80849875,39.77871122,40.773179,41.79250847,42.83732119,43.90825422,45.00596057,46.13110959,36.059,38.763425,39.73251063,40.72582339,41.74396898,42.7875682,43.8572574,44.95368884,46.07753106,47.22946934
1897,39.073,40.049825,41.05107063,42.07734739,43.12928108,44.2075131,45.31270093,46.44551845,47.60665641,48.79682282,39.073,41.02665,42.05231625,43.10362416,44.18121476,45.28574513,46.41788876,47.57833598,48.76779438,49.98698924,39.073,42.003475,43.05356188,44.12990092,45.23314844,46.36397716,47.52307658,48.7111535,49.92893234,51.17715565
1898,41.189,42.218725,43.27419313,44.35604795,45.46494915,46.60157288,47.7666122,48.96077751,50.18479695,51.43941687,41.189,43.24845,44.32966125,45.43790278,46.57385035,47.73819661,48.93165152,50.15494281,51.40881638,52.69403679,41.189,44.278175,45.38512938,46.51975761,47.68275155,48.87482034,50.09669085,51.34910812,52.63283582,53.94865672
1899,44.313,45.420825,46.55634563,47.72025427,48.91326062,50.13609214,51.38949444,52.6742318,53.9910876,55.34086479,44.313,46.52865,47.69186625,48.88416291,50.10626698,51.35892365,52.64289674,53.95896916,55.30794339,56.69064198,44.313,47.636475,48.82738688,50.04807155,51.29927334,52.58175517,53.89629905,55.24370652,56.62479919,58.04041917
1900,55.764,57.1581,58.5870525,60.05172881,61.55302203,63.09184758,64.66914377,66.28587237,67.94301918,69.64159466,55.764,58.5522,60.016005,61.51640513,63.05431525,64.63067313,66.24643996,67.90260096,69.60016599,71.34017014,55.764,59.9463,61.4449575,62.98108144,64.55560847,66.16949869,67.82373615,69.51932956,71.2573128,73.03874561
1901,61.495,63.032375,64.60818438,66.22338898,67.87897371,69.57594805,71.31534675,73.09823042,74.92568618,76.79882834,61.495,64.56975,66.18399375,67.83859359,69.53455843,71.27292239,73.05474545,74.88111409,76.75314194,78.67197049,61.495,66.107125,67.75980313,69.4537982,71.19014316,72.96989674,74.79414416,76.66399776,78.5805977,80.54511265
1902,112.198,115.00295,117.8780238,120.8249743,123.8455987,126.9417387,130.1152821,133.3681642,136.7023683,140.1199275,112.198,117.8079,120.7530975,123.7719249,126.8662231,130.0378786,133.2888256,136.6210462,140.0365724,143.5374867,112.198,120.61285,123.6281713,126.7188755,129.8868474,133.1340186,136.4623691,139.8739283,143.3707765,146.9550459
1903,212.877,218.198925,223.6538981,229.2452456,234.9763767,240.8507861,246.8720558,253.0438572,259.3699536,265.8542025,212.877,223.52085,229.1088713,234.836593,240.7075079,246.7251956,252.8933254,259.2156586,265.69605,272.3384513,212.877,228.842775,234.5638444,240.4279405,246.438639,252.599605,258.9145951,265.38746,272.0221465,278.8227001
1904,245.795,251.939875,258.2383719,264.6943312,271.3116895,278.0944817,285.0468437,292.1730148,299.4773402,306.9642737,245.795,258.08475,264.5368688,271.1502905,277.9290477,284.8772739,291.9992058,299.2991859,306.7816656,314.4512072,245.795,264.229625,270.8353656,277.6062498,284.546406,291.6600662,298.9515678,306.425357,314.0859909,321.9381407
1905,224.009,229.609225,235.3494556,241.233192,247.2640218,253.4456224,259.7817629,266.276307,272.9332147,279.756545,224.009,235.20945,241.0896863,247.1169284,253.2948516,259.6272229,266.1179035,272.7708511,279.5901223,286.5798754,224.009,240.809675,246.8299169,253.0006648,259.3256814,265.8088235,272.454044,279.2653951,286.24703,293.4032058
1906,179.898,184.39545,189.0053363,193.7304697,198.5737314,203.5380747,208.6265265,213.8421897,219.1882445,224.6679506,179.898,188.8929,193.6152225,198.4556031,203.4169931,208.502418,213.7149784,219.0578529,224.5342992,230.1476567,179.898,193.39035,198.2251088,203.1807365,208.2602549,213.4667613,218.8034303,224.273516,229.8803539,235.6273628
1907,107.639,110.329975,113.0882244,115.91543,118.8133157,121.7836486,124.8282398,127.9489458,131.1476695,134.4263612,107.639,113.02095,115.8464738,118.7426356,121.7112015,124.7539815,127.8728311,131.0696518,134.3463931,137.705053,107.639,115.711925,118.6047231,121.5698412,124.6090872,127.7243144,130.9174223,134.1903578,137.5451168,140.9837447
1908,87.548,89.7367,91.9801175,94.27962044,96.63661095,99.05252622,101.5288394,104.0670604,106.6687369,109.3354553,87.548,91.9254,94.223535,96.57912338,98.99360146,101.4684415,104.0051525,106.6052813,109.2704134,112.0021737,87.548,94.1141,96.4669525,98.87862631,101.350592,103.8843568,106.4814657,109.1435023,111.8720899,114.6688921
1909,105.142,107.77055,110.4648138,113.2264341,116.0570949,118.9585223,121.9324854,124.9807975,128.1053174,131.3079504,105.142,110.3991,113.1590775,115.9880544,118.8877558,121.8599497,124.9064484,128.0291096,131.2298374,134.5105833,105.142,113.02765,115.8533413,118.7496748,121.7184167,124.7613771,127.8804115,131.0774218,134.3543573,137.7132163
1910,105.883,108.530075,111.2433269,114.02441,116.8750203,119.7968958,122.7918182,125.8616137,129.008154,132.2333578,105.883,111.17715,113.9565788,116.8054932,119.7256305,122.7187713,125.7867406,128.9314091,132.1546943,135.4585617,105.883,113.824225,116.6698306,119.5865764,122.5762408,125.6406468,128.781663,132.0012046,135.3012347,138.6837655
1911,125.628,128.7687,131.9879175,135.2876154,138.6698058,142.136551,145.6899647,149.3322139,153.0655192,156.8921572,125.628,131.9094,135.207135,138.5873134,142.0519962,145.6032961,149.2433785,152.974463,156.7988246,160.7187952,125.628,135.0501,138.4263525,141.8870113,145.4341866,149.0700413,152.7967923,156.6167121,160.5321299,164.5454331
1912,149.723,153.466075,157.3027269,161.235295,165.2661774,169.3978319,173.6327777,177.9735971,182.422937,186.9835104,149.723,157.20915,161.1393788,165.1678632,169.2970598,173.5294863,177.8677235,182.3144165,186.872277,191.5440839,149.723,160.952225,164.9760306,169.1004314,173.3279422,177.6611407,182.1026692,186.655236,191.3216169,196.1046573
1913,205.723,210.866075,216.1377269,221.54117,227.0796993,232.7566918,238.5756091,244.5399993,250.6534993,256.9198368,205.723,216.00915,221.4093788,226.9446132,232.6182285,238.4336843,244.3945264,250.5043895,256.7669993,263.1861742,205.723,221.152225,226.6810306,232.3480564,238.1567578,244.1106767,250.2134437,256.4687798,262.8804992,269.4525117
1914,252.963,259.287075,265.7692519,272.4134832,279.2238203,286.2044158,293.3595262,300.6935143,308.2108522,315.9161235,252.963,265.61115,272.2514288,279.0577145,286.0341573,293.1850113,300.5146365,308.0275025,315.72819,323.6213948,252.963,271.935225,278.7336056,285.7019458,292.8444944,300.1656068,307.6697469,315.3614906,323.2455279,331.3266661
1915,269.137,275.865425,282.7620606,289.8311121,297.0768899,304.5038122,312.1164075,319.9193177,327.9173006,336.1152331,269.137,282.59385,289.6586963,296.9001637,304.3226677,311.9307344,319.7290028,327.7222279,335.9152836,344.3131657,269.137,289.322275,296.5553319,303.9692152,311.5684456,319.3576567,327.3415981,335.5251381,343.9132665,352.5110982
1916,239.704,245.6966,251.839015,258.1349904,264.5883651,271.2030743,277.9831511,284.9327299,292.0560481,299.3574493,239.704,251.6892,257.98143,264.4309658,271.0417399,277.8177834,284.763228,291.8823087,299.1793664,306.6588506,239.704,257.6818,264.123845,270.7269411,277.4951147,284.4324925,291.5433048,298.8318875,306.3026846,313.9602518
1917,145.505,149.142625,152.8711906,156.6929704,160.6102947,164.625552,168.7411908,172.9597206,177.2837136,181.7158064,145.505,152.78025,156.5997563,160.5147502,164.5276189,168.6408094,172.8568296,177.1782504,181.6077066,186.1478993,145.505,156.417875,160.3283219,164.3365299,168.4449432,172.6560667,176.9724684,181.3967801,185.9316996,190.5799921
1918,74.973,76.847325,78.76850813,80.73772083,82.75616385,84.82506795,86.94569464,89.11933701,91.34732044,93.63100345,74.973,78.72165,80.68969125,82.70693353,84.77460687,86.89397204,89.06632134,91.29297938,93.57530386,95.91468646,74.973,80.595975,82.61087438,84.67614623,86.79304989,88.96287614,91.18694804,93.46662174,95.80328729,98.19836947
1919,37.877,38.823925,39.79452313,40.7893862,41.80912086,42.85434888,43.9257076,45.02385029,46.14944655,47.30318271,37.877,39.77085,40.76512125,41.78424928,42.82885551,43.8995769,44.99706632,46.12199298,47.27504281,48.45691888,37.877,40.717775,41.73571938,42.77911236,43.84859017,44.94480492,46.06842505,47.22013567,48.40063906,49.61065504
1920,23.205,23.785125,24.37975313,24.98924695,25.61397813,26.25432758,26.91068577,27.58345291,28.27303924,28.97986522,23.205,24.36525,24.97438125,25.59874078,26.2387093,26.89467703,27.56704396,28.25622006,28.96262556,29.6866912,23.205,24.945375,25.56900938,26.20823461,26.86344047,27.53502649,28.22340215,28.9289872,29.65221188,30.39351718
1921,42.242,43.29805,44.38050125,45.49001378,46.62726413,47.79294573,48.98776937,50.21246361,51.4677752,52.75446958,42.242,44.3541,45.4629525,46.59952631,47.76451447,48.95862733,50.18259302,51.43715784,52.72308679,54.04116396,42.242,45.41015,46.54540375,47.70903884,48.90176481,50.12430894,51.37741666,52.66185208,53.97839838,55.32785834
